2.426951439343986383e+00,-3.614329651016326972e-01,2.116052252695336033e+00,1.871787449876957110e+00,-3.416681783166275466e-01,-3.042369239297371131e-01,-4.827539803047296019e-01,-3.798346115297754899e-01
2.426951439343986383e+00,-3.105920109313263233e-01,2.116052252695336033e+00,2.038202175669210359e+00,6.515626011580686328e-01,-3.042369239297371131e-01,-3.910152952679838978e-01,-3.798346115297754899e-01
2.426951439343986383e+00,-2.597510567610199494e-01,7.478480040752805147e-01,1.372543272500197364e+00,6.053655773031282189e-02,-3.042369239297371131e-01,-3.359720842459364420e-01,-3.798346115297754899e-01
-3.378225313024237897e-01,-3.614329651016326972e-01,2.116052252695336033e+00,5.404696435389314546e-01,-2.771926099426905155e-01,-3.042369239297371131e-01,-4.460585062900312980e-01,-3.798346115297754899e-01
1.619901264850300837e-01,-3.614329651016326972e-01,7.478480040752805147e-01,4.122546616217182686e-02,3.629576760556840198e-01,-3.042369239297371131e-01,-2.992766102312381937e-01,-3.798346115297754899e-01
-3.941255382073345914e-01,-3.614329651016326972e-01,7.588869247175558996e+00,2.371031627253716856e+00,1.107496977516623016e+00,-3.042369239297371131e-01,-3.359720842459364420e-01,-3.798346115297754899e-01
2.426951439343986383e+00,-2.089101025907135478e-01,3.484256501315391219e+00,6.531399772060047404e+00,1.848822967371913373e-01,-3.042369239297371131e-01,-2.075379251944924619e-01,-3.798346115297754899e-01
-3.526391120668739831e-01,-3.614329651016326972e-01,-6.203562445447752260e-01,-2.916039854223345662e-01,-5.212786902154520341e-01,-3.042369239297371131e-01,-5.011017173120787538e-01,-3.798346115297754899e-01
-3.625168325765074639e-01,-3.614329651016326972e-01,2.116052252695336033e+00,2.038202175669210359e+00,5.809465024628043262e-01,-3.042369239297371131e-01,-3.359720842459364420e-01,-3.798346115297754899e-01
2.426951439343986383e+00,-1.580691484204071462e-01,-6.203562445447752260e-01,-2.916039854223345662e-01,-5.212786902154520341e-01,-3.042369239297371131e-01,-5.011017173120787538e-01,-3.798346115297754899e-01
1.461857736696165200e-01,-3.614329651016326972e-01,3.484256501315391219e+00,2.537446353045969882e+00,8.495947040208751133e-01,1.162768517484885633e+00,-2.992766102312381937e-01,-3.798346115297754899e-01
